0.0,0.0,2.0,1.4900434111423326
0.050505050505050504,0.6240668913969742,2.0,1.485819515334012
0.10101010101010101,1.1858158581092808,2.0,1.4706335779631183
0.15151515151515152,1.6291519041006717,2.0,1.4321722621024457
0.20202020202020202,1.909804482888148,2.0,1.3046990735492723
0.25252525252525254,1.9997482553477504,2.0,-0.19359285173418023
0.30303030303030304,1.8900016374293371,2.0,-1.3282308027521514
0.35353535353535354,1.5915236810616649,2.0,-1.437951239680527
0.40404040404040403,1.1341197277255415,2.0,-1.472857421806672
0.45454545454545453,0.5634651136828602,2.0,-1.486650002612006
0.5050505050505051,-0.0634558669961357,2.0,-1.4900029117291127
0.5555555555555556,-0.6840402866513374,2.0,-1.4848855695375687
0.6060606060606061,-1.2363179724412103,2.0,-1.468201777203029
0.6565656565656566,-1.6651397092695426,2.0,-1.4257206318408604
0.7070707070707071,-1.9276843171198843,2.0,-1.275945725917813
0.7575757575757576,-1.9977346783660164,2.0,0.5315099367017585
0.8080808080808081,-1.8682957205302135,2.0,1.347803630368764
0.8585858585858586,-1.5522929285835145,2.0,1.4431481882814152
0.9090909090909091,-1.0812816349111962,2.0,1.474891077037392
0.9595959595959596,-0.5022959743621588,2.0,1.4873816613102222
1.0101010101010102,0.12684783931312982,2.0,1.489881210841334
1.0606060606060606,0.7433249113206537,2.0,1.4838428308990568
1.1111111111111112,1.2855752193730783,2.0,1.4655415643724403
1.1616161616161615,1.6994508598990283,2.0,1.4184855438057404
1.2121212121212122,1.9436231366470837,2.0,1.2401298323302299
1.2626262626262625,1.9937095519038848,2.0,-0.774916835359612
1.3131313131313131,1.844708588209163,2.0,-1.3643088450720982
1.3636363636363635,1.511499148708519,2.0,-1.447837900568545
1.4141414141414141,1.0273547831468144,2.0,-1.4767500247274281
1.4646464646464645,0.4406210655730821,2.0,-1.4880184827249323
1.5151515151515151,-0.19011208660836568,2.0,-1.4896776980644968
1.5656565656565655,-0.8018610708132256,2.0,-1.4826851824208234
1.6161616161616161,-1.3335380010325826,2.0,-1.4626293082596964
1.6666666666666667,-1.7320508075688774,2.0,-1.4103301531830905
1.7171717171717171,-1.9576048924295573,2.0,-1.1944798615000598
1.7676767676767677,-1.9876769289225082,2.0,0.9401184048931033
1.8181818181818181,-1.8192639907090378,2.0,1.3783916733643262
1.8686868686868687,-1.469183417315068,2.0,1.4520826126746593
1.9191919191919191,-0.9723934722009379,2.0,1.4784477870698882
1.9696969696969697,-0.37850248872082004,2.0,1.488563874509908
2.0202020202020203,0.25318490714750014,2.0,1.4893913477513014
2.0707070707070705,0.8595898241783393,2.0,1.4814056313609483
2.121212121212121,1.3801580229642219,2.0,1.4594375988688804
2.1717171717171717,1.762906726895163,2.0,1.4010835685893719
2.2222222222222223,1.969615506024416,2.0,1.1346748581312576
2.2727272727272725,1.9796428837618658,2.0,-1.053738984112234
2.323232323232323,1.7919875485826724,2.0,-1.3905297291695558
2.3737373737373737,1.4253883427577265,2.0,-1.4559344996410253
2.4242424242424243,0.9164530434548203,2.0,-1.4799961986102554
2.474747474747475,0.3160027919466981,2.0,-1.489020706388948
2.525252525252525,-0.3160027919466957,2.0,-1.489020706388948
2.5757575757575757,-0.916453043454818,2.0,-1.4799961986102554
2.6262626262626263,-1.4253883427577245,2.0,-1.4559344996410255
2.676767676767677,-1.791987548582671,2.0,-1.3905297291695566
2.727272727272727,-1.9796428837618645,2.0,-1.0537389841122398
2.7777777777777777,-1.9696155060244172,2.0,1.1346748581312487
2.8282828282828283,-1.7629067268951657,2.0,1.401083568589371
2.878787878787879,-1.3801580229642263,2.0,1.4594375988688806
2.929292929292929,-0.8595898241783447,2.0,1.4814056313609487
2.9797979797979797,-0.253184907147499,2.0,1.4893913477513014
3.0303030303030303,0.37850248872082115,2.0,1.488563874509908
3.080808080808081,0.9723934722009389,2.0,1.478447787069888
3.131313131313131,1.469183417315064,2.0,1.452082612674659
3.1818181818181817,1.8192639907090353,2.0,1.378391673364327
3.2323232323232323,1.9876769289225078,2.0,0.9401184048931129
3.282828282828283,1.957604892429558,2.0,-1.1944798615000596
3.3333333333333335,1.7320508075688767,2.0,-1.4103301531830899
3.3838383838383836,1.3335380010325872,2.0,-1.4626293082596962
3.4343434343434343,0.801861070813231,2.0,-1.4826851824208234
3.484848484848485,0.19011208660836812,2.0,-1.4896776980644968
3.5353535353535355,-0.4406210655730798,2.0,-1.488018482724932
3.5858585858585856,-1.0273547831468062,2.0,-1.476750024727428
3.6363636363636362,-1.5114991487085125,2.0,-1.4478379005685458
3.686868686868687,-1.8447085882091607,2.0,-1.3643088450721004
3.7373737373737375,-1.9937095519038843,2.0,-0.7749168353596265
3.7878787878787876,-1.9436231366470842,2.0,1.2401298323302288
3.8383838383838382,-1.6994508598990294,2.0,1.41848554380574
3.888888888888889,-1.285575219373079,2.0,1.46554156437244
3.9393939393939394,-0.7433249113206544,2.0,1.4838428308990568
3.9898989898989896,-0.12684783931313406,2.0,1.489881210841334
4.040404040404041,0.5022959743621616,2.0,1.487381661310222
4.090909090909091,1.0812816349111927,2.0,1.4748910770373918
4.141414141414141,1.5522929285835085,2.0,1.4431481882814154
4.191919191919192,1.8682957205302133,2.0,1.3478036303687662
4.242424242424242,1.997734678366016,2.0,0.531509936701756
4.292929292929293,1.9276843171198839,2.0,-1.27594572591781
4.343434343434343,1.665139709269545,2.0,-1.4257206318408597
4.393939393939394,1.2363179724412179,2.0,-1.4682017772030287
4.444444444444445,0.6840402866513389,2.0,-1.4848855695375685
4.494949494949495,0.0634558669961426,2.0,-1.490002911729113
4.545454545454545,-0.5634651136828536,2.0,-1.4866500026120062
4.595959595959596,-1.1341197277255373,2.0,-1.4728574218066721
4.646464646464646,-1.5915236810616622,2.0,-1.4379512396805276
4.696969696969697,-1.8900016374293385,2.0,-1.3282308027521526
4.747474747474747,-1.9997482553477504,2.0,-0.19359285173419
4.797979797979798,-1.9098044828881502,2.0,1.3046990735492723
4.848484848484849,-1.629151904100671,2.0,1.432172262102445
4.898989898989899,-1.1858158581092846,2.0,1.4706335779631183
4.94949494949495,-0.624066891396971,2.0,1.485819515334012
5.0,-2.4492935982947065e-15,2.0,1.4900434111423324
